Ingredient,Dish,Meal,Date,Index,Vegetarian,Vegan,Gluten-Free
salt,Roasted Potatoes,lunch,2022-10-25,3,False,True,True
pepper,Roasted Potatoes,lunch,2022-10-25,3,False,True,True
enriched wheat flour,Tandoori Naan,lunch,2022-10-06,7,True,False,False
fresh buttermilk,Tandoori Naan,lunch,2022-10-06,7,True,False,False
soybean oil,Tandoori Naan,lunch,2022-10-06,7,True,False,False
canola oil,Tandoori Naan,lunch,2022-10-06,7,True,False,False
cultured wheat flour,Tandoori Naan,lunch,2022-10-06,7,True,False,False
eggs,Tandoori Naan,lunch,2022-10-06,7,True,False,False
sugar,Tandoori Naan,lunch,2022-10-06,7,True,False,False
baking powder,Tandoori Naan,lunch,2022-10-06,7,True,False,False
sea salt,Tandoori Naan,lunch,2022-10-06,7,True,False,False
ghee,Tandoori Naan,lunch,2022-10-06,7,True,False,False
wheat gluten,Tandoori Naan,lunch,2022-10-06,7,True,False,False
dextrose,Tandoori Naan,lunch,2022-10-06,7,True,False,False
dextrin,Tandoori Naan,lunch,2022-10-06,7,True,False,False
carrot fiber,Tandoori Naan,lunch,2022-10-06,7,True,False,False
brown rice,Brown Rice Pilaf,dinner,2022-07-21,3,False,True,True
onions,Brown Rice Pilaf,dinner,2022-07-21,3,False,True,True
carrot,Brown Rice Pilaf,dinner,2022-07-21,3,False,True,True
cilantro,Brown Rice Pilaf,dinner,2022-07-21,3,False,True,True
lemon juice,Brown Rice Pilaf,dinner,2022-07-21,3,False,True,True
turmeric,Brown Rice Pilaf,dinner,2022-07-21,3,False,True,True
canola/olive oil blend,Brown Rice Pilaf,dinner,2022-07-21,3,False,True,True
salt,Brown Rice Pilaf,dinner,2022-07-21,3,False,True,True
green beans,Blistered Green Beans,lunch,2022-07-19,5,False,True,False
canola/olive oil blend,Blistered Green Beans,lunch,2022-07-19,5,False,True,False
garlic,Blistered Green Beans,lunch,2022-07-19,5,False,True,False
potato,Roasted Garlic Potato,dinner,2022-07-04,3,False,True,True
rosemary,Roasted Garlic Potato,dinner,2022-07-04,3,False,True,True
olive canola oil,Roasted Garlic Potato,dinner,2022-07-04,3,False,True,True
garlic,Roasted Garlic Potato,dinner,2022-07-04,3,False,True,True
thyme,Roasted Garlic Potato,dinner,2022-07-04,3,False,True,True
parsley,Roasted Garlic Potato,dinner,2022-07-04,3,False,True,True
salt,Roasted Garlic Potato,dinner,2022-07-04,3,False,True,True
grass fed beef (halal),Moroccan Beef,dinner,2022-08-28,0,False,False,True
mayonnaise,Saffron Aioli,dinner,2022-07-13,13,True,False,True
lemon juice,Saffron Aioli,dinner,2022-07-13,13,True,False,True
salt,Saffron Aioli,dinner,2022-07-13,13,True,False,True
pepper,Saffron Aioli,dinner,2022-07-13,13,True,False,True
chicken,Lemon Oregano Chicken,lunch,2022-11-01,0,False,False,True
lemon juice,Lemon Oregano Chicken,lunch,2022-11-01,0,False,False,True
lime juice,Lemon Oregano Chicken,lunch,2022-11-01,0,False,False,True
canola/olive oil blend,Lemon Oregano Chicken,lunch,2022-11-01,0,False,False,True
garlic,Lemon Oregano Chicken,lunch,2022-11-01,0,False,False,True
parsley,Lemon Oregano Chicken,lunch,2022-11-01,0,False,False,True
oregano,Lemon Oregano Chicken,lunch,2022-11-01,0,False,False,True
salt,Lemon Oregano Chicken,lunch,2022-11-01,0,False,False,True
rice,Dirty Rice,dinner,2023-01-15,6,False,True,True
vegetable soup base,Dirty Rice,dinner,2023-01-15,6,False,True,True
onion,Dirty Rice,dinner,2023-01-15,6,False,True,True
celery,Dirty Rice,dinner,2023-01-15,6,False,True,True
canola/olive oil blend,Dirty Rice,dinner,2023-01-15,6,False,True,True
oregano,Dirty Rice,dinner,2023-01-15,6,False,True,True
parsley,Dirty Rice,dinner,2023-01-15,6,False,True,True
sage,Dirty Rice,dinner,2023-01-15,6,False,True,True
thyme,Dirty Rice,dinner,2023-01-15,6,False,True,True
bay leaf,Dirty Rice,dinner,2023-01-15,6,False,True,True
garlic,Dirty Rice,dinner,2023-01-15,6,False,True,True
cayenne pepper,Dirty Rice,dinner,2023-01-15,6,False,True,True
salt,Dirty Rice,dinner,2023-01-15,6,False,True,True
rice noodles,Rice Noodle Stir-Fry,dinner,2023-01-26,7,False,True,False
shallots,Rice Noodle Stir-Fry,dinner,2023-01-26,7,False,True,False
onions,Rice Noodle Stir-Fry,dinner,2023-01-26,7,False,True,False
garlic,Rice Noodle Stir-Fry,dinner,2023-01-26,7,False,True,False
vegetarian oyster sauce,Rice Noodle Stir-Fry,dinner,2023-01-26,7,False,True,False
shiitake mushrooms,Rice Noodle Stir-Fry,dinner,2023-01-26,7,False,True,False
snow peas,Rice Noodle Stir-Fry,dinner,2023-01-26,7,False,True,False
bell peppers,Rice Noodle Stir-Fry,dinner,2023-01-26,7,False,True,False
bok choy,Rice Noodle Stir-Fry,dinner,2023-01-26,7,False,True,False
gluten free lentil pasta,Sundried Tomato Broccolini GF Pasta,dinner,2022-11-13,1,False,True,True
sundried tomato,Sundried Tomato Broccolini GF Pasta,dinner,2022-11-13,1,False,True,True
tomato,Sundried Tomato Broccolini GF Pasta,dinner,2022-11-13,1,False,True,True
broccolini,Sundried Tomato Broccolini GF Pasta,dinner,2022-11-13,1,False,True,True
lemon,Sundried Tomato Broccolini GF Pasta,dinner,2022-11-13,1,False,True,True
olive oil,Sundried Tomato Broccolini GF Pasta,dinner,2022-11-13,1,False,True,True
basil,Sundried Tomato Broccolini GF Pasta,dinner,2022-11-13,1,False,True,True
garlic,Sundried Tomato Broccolini GF Pasta,dinner,2022-11-13,1,False,True,True
red pepper flake,Sundried Tomato Broccolini GF Pasta,dinner,2022-11-13,1,False,True,True
salt,Sundried Tomato Broccolini GF Pasta,dinner,2022-11-13,1,False,True,True
chicken,Brazilian Chicken,dinner,2022-11-19,0,False,False,True
lime juice,Brazilian Chicken,dinner,2022-11-19,0,False,False,True
jalapenos,Brazilian Chicken,dinner,2022-11-19,0,False,False,True
garlic powder,Brazilian Chicken,dinner,2022-11-19,0,False,False,True
turmeric,Brazilian Chicken,dinner,2022-11-19,0,False,False,True
cumin,Brazilian Chicken,dinner,2022-11-19,0,False,False,True
canola/olive oil blend,Brazilian Chicken,dinner,2022-11-19,0,False,False,True
salt,Brazilian Chicken,dinner,2022-11-19,0,False,False,True
pasta,Pasta Alfredo,dinner,2022-05-19,12,True,False,False
"white sauce (cream, butter, milk powder, flour, garlic, nutmeg, onion powder, white pepper, salt)",Pasta Alfredo,dinner,2022-05-19,12,True,False,False
mozzarella cheese,Pasta Alfredo,dinner,2022-05-19,12,True,False,False
cauliflower,Cauliflower Taco with Chilies,dinner,2022-05-27,2,False,True,True
corn tortilla,Cauliflower Taco with Chilies,dinner,2022-05-27,2,False,True,True
pinto beans,Cauliflower Taco with Chilies,dinner,2022-05-27,2,False,True,True
"al pastor marinade (achiote paste, salt, sugar, garlic, onions, vinegar, cumin seed, orange juice, guajillo chili, ancho chili)",Cauliflower Taco with Chilies,dinner,2022-05-27,2,False,True,True
pineapples,Cauliflower Taco with Chilies,dinner,2022-05-27,2,False,True,True
onions,Cauliflower Taco with Chilies,dinner,2022-05-27,2,False,True,True
sweet potatoes,Curried Vegetables,lunch,2023-01-17,2,False,True,True
carrots,Curried Vegetables,lunch,2023-01-17,2,False,True,True
peas,Curried Vegetables,lunch,2023-01-17,2,False,True,True
green onions,Curried Vegetables,lunch,2023-01-17,2,False,True,True
curry powder,Curried Vegetables,lunch,2023-01-17,2,False,True,True
cilantro,Curried Vegetables,lunch,2023-01-17,2,False,True,True
canola/olive oil blend,Curried Vegetables,lunch,2023-01-17,2,False,True,True
cayenne pepper,Curried Vegetables,lunch,2023-01-17,2,False,True,True
pepper,Curried Vegetables,lunch,2023-01-17,2,False,True,True
"mediterranean beef (grass-fed beef (halal), canola/olive oil blend, lime juice, lemon juice, garlic, black pepper, oregano, salt)",Beef Gyro,dinner,2022-07-20,10,False,False,False
tomato,Beef Gyro,dinner,2022-07-20,10,False,False,False
lettuce,Beef Gyro,dinner,2022-07-20,10,False,False,False
"pickled onions (onion, red wine vinegar, lime juice, lemon juice, salt, sugar, black pepper, oregano)",Beef Gyro,dinner,2022-07-20,10,False,False,False
hummus,Beef Gyro,dinner,2022-07-20,10,False,False,False
tzatziki sauce,Beef Gyro,dinner,2022-07-20,10,False,False,False
"""just egg"" vegan egg substitute","""Just Egg"" Vegan Frittata",dinner,2022-09-29,1,False,True,True
mushroom,"""Just Egg"" Vegan Frittata",dinner,2022-09-29,1,False,True,True
spinach,"""Just Egg"" Vegan Frittata",dinner,2022-09-29,1,False,True,True
vegan mozzarella cheese,"""Just Egg"" Vegan Frittata",dinner,2022-09-29,1,False,True,True
bell pepper,"""Just Egg"" Vegan Frittata",dinner,2022-09-29,1,False,True,True
olive canola oil,"""Just Egg"" Vegan Frittata",dinner,2022-09-29,1,False,True,True
garlic,"""Just Egg"" Vegan Frittata",dinner,2022-09-29,1,False,True,True
salt,"""Just Egg"" Vegan Frittata",dinner,2022-09-29,1,False,True,True
brown rice,Cilantro Lime Rice,dinner,2022-10-12,3,False,True,True
onion,Cilantro Lime Rice,dinner,2022-10-12,3,False,True,True
canola/olive oil blend,Cilantro Lime Rice,dinner,2022-10-12,3,False,True,True
lime,Cilantro Lime Rice,dinner,2022-10-12,3,False,True,True
cilantro,Cilantro Lime Rice,dinner,2022-10-12,3,False,True,True
garlic,Cilantro Lime Rice,dinner,2022-10-12,3,False,True,True
bell peppers,Harissa Roasted Vegetables,dinner,2022-10-31,3,False,True,True
eggplant,Harissa Roasted Vegetables,dinner,2022-10-31,3,False,True,True
zucchini,Harissa Roasted Vegetables,dinner,2022-10-31,3,False,True,True
harissa paste,Harissa Roasted Vegetables,dinner,2022-10-31,3,False,True,True
lemon juice,Harissa Roasted Vegetables,dinner,2022-10-31,3,False,True,True
canola/olive oil blend,Harissa Roasted Vegetables,dinner,2022-10-31,3,False,True,True
cilantro,Harissa Roasted Vegetables,dinner,2022-10-31,3,False,True,True
black pepper,Harissa Roasted Vegetables,dinner,2022-10-31,3,False,True,True
wheat flour,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
niacin,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
reduced iron,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
thiamin mononitrate,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
riboflavin,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
folic acid,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
malted barley flour,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
enzymes,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
ascorbic acid,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
sugar,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
soy flour,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
sodium bicarbonate,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
sodium aluminum phosphate,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
aluminum sulfate,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
monocalcium phosphate,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
canola or soybean oil,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
dextrose,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
salt,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
buttermilk,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
mono-diglycerides,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
soy lecithin,Buttermilk Pancakes,breakfast,2022-11-22,7,True,False,False
pea protein isolate,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
expeller pressed canola oil,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
refined coconut oil,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
yeast extract,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
maltodextrin,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
natural flavors,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
gum arabic,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
sunflower oil,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
salt,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
succinic acid,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
acetic acid,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
non-gmo modified food starch,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
cellulose from bamboo,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
methylcellulose,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
potato starch,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
beet juice extract,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
ascorbic acid,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
annatto extract,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
citrus fruit extract,Plant Based Burger Patty,lunch,2022-11-23,1,False,True,True
tofu,Tasty Tofu Scramble,breakfast,2022-09-29,5,False,True,False
seasonal vegetables,Tasty Tofu Scramble,breakfast,2022-09-29,5,False,True,False
canola/olive oil blend,Tasty Tofu Scramble,breakfast,2022-09-29,5,False,True,False
salt,Tasty Tofu Scramble,breakfast,2022-09-29,5,False,True,False
pepper,Tasty Tofu Scramble,breakfast,2022-09-29,5,False,True,False
turmeric,Tasty Tofu Scramble,breakfast,2022-09-29,5,False,True,False
black beans,Seasoned Black Beans,lunch,2022-10-28,6,False,True,True
canola/olive oil blend,Seasoned Black Beans,lunch,2022-10-28,6,False,True,True
chicken,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
chickpeas,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
tomatoes,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
bell peppers,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
onions,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
chicken soup base,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
canola/olive oil blend,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
garlic,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
chili powder,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
coriander,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
oregano,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
cayenne pepper,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
bay leaf,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
cumin,Pozolillo de Garbanzo,lunch,2022-11-02,8,False,False,True
bell peppers,Hearty Veggie Picadillo,dinner,2022-12-03,2,False,True,True
tomatoes,Hearty Veggie Picadillo,dinner,2022-12-03,2,False,True,True
onions,Hearty Veggie Picadillo,dinner,2022-12-03,2,False,True,True
garlic,Hearty Veggie Picadillo,dinner,2022-12-03,2,False,True,True
"meatless ""beef"" crumbles (pea protein, sunflower oil, spices, caramel color)",Hearty Veggie Picadillo,dinner,2022-12-03,2,False,True,True
raisins,Hearty Veggie Picadillo,dinner,2022-12-03,2,False,True,True
green olives,Hearty Veggie Picadillo,dinner,2022-12-03,2,False,True,True
cinnamon,Hearty Veggie Picadillo,dinner,2022-12-03,2,False,True,True
cloves,Hearty Veggie Picadillo,dinner,2022-12-03,2,False,True,True
salt,Hearty Veggie Picadillo,dinner,2022-12-03,2,False,True,True
pepper,Hearty Veggie Picadillo,dinner,2022-12-03,2,False,True,True
ABF chicken (halal),Chicken Cacciatore,lunch,2022-06-12,0,False,False,True
"italian marinade (paprika, basil, oregano, canola/olive oil blend, thyme, garlic, salt, pepper)",Chicken Cacciatore,lunch,2022-06-12,0,False,False,True
organic quinoa,Quinoa Pilaf with Roasted Vegetables,lunch,2022-06-05,3,False,True,True
roasted seasonal vegetables,Quinoa Pilaf with Roasted Vegetables,lunch,2022-06-05,3,False,True,True
canola/olive oil blend,Quinoa Pilaf with Roasted Vegetables,lunch,2022-06-05,3,False,True,True
lemon juice,Quinoa Pilaf with Roasted Vegetables,lunch,2022-06-05,3,False,True,True
parsley,Quinoa Pilaf with Roasted Vegetables,lunch,2022-06-05,3,False,True,True
salt,Quinoa Pilaf with Roasted Vegetables,lunch,2022-06-05,3,False,True,True
wild caught alaskan salmon,Blackened Salmon with Remoulade,dinner,2022-08-25,0,False,False,True
canola/olive oil blend,Blackened Salmon with Remoulade,dinner,2022-08-25,0,False,False,True
"creole spices (herbs de provence, cayenne pepper, paprika, cumin, pepper, salt)",Blackened Salmon with Remoulade,dinner,2022-08-25,0,False,False,True
eggplant,Eggplant Zaalouk,dinner,2022-07-19,14,False,True,True
olive oil,Eggplant Zaalouk,dinner,2022-07-19,14,False,True,True
bell pepper,Eggplant Zaalouk,dinner,2022-07-19,14,False,True,True
onion,Eggplant Zaalouk,dinner,2022-07-19,14,False,True,True
tomato,Eggplant Zaalouk,dinner,2022-07-19,14,False,True,True
garlic,Eggplant Zaalouk,dinner,2022-07-19,14,False,True,True
salt,Eggplant Zaalouk,dinner,2022-07-19,14,False,True,True
cinnamon,Eggplant Zaalouk,dinner,2022-07-19,14,False,True,True
cannellini beans,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
sausage,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
kale,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
bell pepper,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
bay leaf,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
onion,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
celery,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
carrot,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
garlic,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
chicken stock,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
rosemary,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
salt,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
black pepper,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
lemon juice,"White Bean, Kale & Sausage Soup",lunch,2022-11-10,8,False,False,True
pasta,Pasta Florentine,dinner,2022-09-24,8,True,False,False
spinach,Pasta Florentine,dinner,2022-09-24,8,True,False,False
butter,Pasta Florentine,dinner,2022-09-24,8,True,False,False
garlic,Pasta Florentine,dinner,2022-09-24,8,True,False,False
salt,Pasta Florentine,dinner,2022-09-24,8,True,False,False
pepper,Pasta Florentine,dinner,2022-09-24,8,True,False,False
beef,Mediterranean Beef,lunch,2022-10-08,0,False,False,True
lemon juice,Mediterranean Beef,lunch,2022-10-08,0,False,False,True
canola oil,Mediterranean Beef,lunch,2022-10-08,0,False,False,True
garlic,Mediterranean Beef,lunch,2022-10-08,0,False,False,True
oregano,Mediterranean Beef,lunch,2022-10-08,0,False,False,True
parsley,Mediterranean Beef,lunch,2022-10-08,0,False,False,True
black pepper,Mediterranean Beef,lunch,2022-10-08,0,False,False,True
paprika,Mediterranean Beef,lunch,2022-10-08,0,False,False,True
wild caught alaskan pollock,Mediterranean Pollock,lunch,2022-07-18,0,False,False,True
